,state_id,zip,lat,lng,gym count
24144,NJ,8724,40.0898,-74.1145,0
24157,NJ,8525,40.3962,-74.7832,8
24159,NJ,7730,40.4248,-74.1756,55
24161,NJ,8822,40.5211,-74.8636,46
24165,NJ,8869,40.573,-74.6432,0
24168,NJ,7083,40.6941,-74.26899999999999,824
24172,NJ,7079,40.7491,-74.2603,2
24184,NJ,7011,40.8784,-74.1447,20
24186,NJ,7663,40.9031,-74.0955,0
24188,NJ,7045,40.9107,-74.3676,2
24217,MA,2720,41.7328,-71.1181,8
24231,MA,1095,42.1277,-72.43,1400
24242,MA,1740,42.4362,-71.6073,2
24248,MA,1469,42.6667,-71.694,354
24249,MA,1463,42.6713,-71.6043,24
24260,NH,3281,43.0811,-71.7218,10
24264,NH,3816,43.6848,-71.2551,0
24266,VT,5733,43.8201,-73.0919,0
24268,VT,5039,44.0366,-72.2972,6
24269,VT,5069,44.1905,-72.1368,57
24273,VT,5403,44.446999999999996,-73.1723,7
24275,ME,4921,44.5709,-69.1335,59
24276,ME,4938,44.6587,-70.1034,0
24277,ME,4932,44.6957,-69.1334,0
24278,ME,4957,44.7015,-69.8461,0
24279,ME,4631,44.9131,-67.0179,34
24282,ME,4417,45.2349,-68.3791,33
24327,LA,70005,29.9994,-90.1338,71
24329,LA,70764,30.2261,-91.2883,0
24331,LA,70543,30.3347,-92.5008,0
24333,LA,70802,30.4439,-91.1775,27
24335,LA,70401,30.5283,-90.4567,5
24346,LA,71462,31.6631,-93.7139,0
24364,SC,29420,32.9336,-80.1025,7
24365,AR,71640,33.1056,-91.2836,0
24370,AR,71860,33.3017,-93.4888,0
24376,SC,29566,33.8723,-78.6632,8
24388,AR,71935,34.3913,-93.7639,0
24389,SC,29550,34.3989,-80.0773,2
24396,AR,72040,34.9764,-91.5404,0
24406,NM,87301,35.4749,-108.8346,0
24410,AR,72411,35.7443,-90.5743,0
24415,NM,87328,35.9747,-108.9861,0
24416,NM,87567,35.9939,-106.0202,1
24421,NM,87037,36.1598,-107.7664,0
24432,AR,72554,36.4402,-91.5624,0
24433,NM,87513,36.5796,-105.6873,0
24494,NJ,8205,39.4745,-74.4575,8
24534,NJ,8846,40.5745,-74.501,42
24542,NJ,7934,40.7207,-74.6782,5
24562,NJ,7628,40.945,-73.9925,3
24563,NJ,7649,40.9562,-74.0314,221
24585,MA,2635,41.6237,-70.4405,0
24599,MA,1747,42.1248,-71.535,33
24604,MA,1770,42.2342,-71.3753,0
24607,MA,1606,42.3144,-71.7956,13
24610,MA,1201,42.4499,-73.2765,7
24616,MA,1810,42.6465,-71.165,403
24618,MA,1343,42.6544,-72.9811,361
24628,NH,3043,42.9939,-71.8135,19
24631,NH,3840,43.0385,-70.8482,54
24633,VT,5353,43.0654,-72.6665,0
24635,NH,3602,43.1338,-72.3304,4
24637,ME,3906,43.346000000000004,-70.7776,12
24642,VT,5072,43.8831,-72.3788,41
24645,ME,4555,44.106,-69.4769,0
24647,ME,4662,44.3086,-68.2943,0
24649,VT,5672,44.4814,-72.7219,6
24650,ME,4605,44.6748,-68.4171,0
24697,LA,70301,29.8141,-90.7408,0
24700,LA,70090,29.9684,-90.7045,0
24701,LA,70117,29.9685,-90.03,51
24703,LA,70503,30.1728,-92.0606,22
24705,LA,70526,30.2102,-92.3799,1
24708,LA,70460,30.2957,-89.8378,2
24709,LA,70633,30.421999999999997,-93.3973,0
24718,NM,88047,32.2101,-106.7147,0
24719,NM,88045,32.3796,-108.7727,0
24722,LA,71261,32.7721,-91.6988,0
24723,SC,29944,32.7922,-81.0327,0
24726,LA,71263,32.8689,-91.4257,0
24729,SC,29038,33.3728,-80.9813,0
24730,SC,29479,33.3799,-79.887,0
24734,SC,29841,33.525,-81.9394,10
24747,SC,29065,34.2852,-81.2936,0
24749,SC,29621,34.507,-82.6054,1
24753,AR,72209,34.677,-92.3441,3
24758,AR,72076,34.9114,-92.1435,0
24762,NM,87110,35.1081,-106.5781,89
24764,NM,87043,35.2881,-106.46600000000001,1
24766,AR,72039,35.3555,-92.4027,0
24767,AR,72904,35.4133,-94.3828,5
24771,AR,72562,35.7326,-91.3982,0
24775,AR,72727,35.9229,-93.9287,0
24785,AR,72422,36.4193,-90.5419,0
24790,NM,87556,36.7631,-105.5386,0
24875,NJ,8742,40.0808,-74.0617,18
24883,NJ,8536,40.3343,-74.5824,27
24884,NJ,7751,40.3626,-74.2592,0
24885,NJ,8828,40.3778,-74.4238,27
24891,NJ,8807,40.5929,-74.6202,28
24893,NJ,7023,40.6417,-74.3857,47
24894,NJ,7092,40.6809,-74.3605,101
24904,NJ,7981,40.8221,-74.4191,35
24906,NJ,7026,40.8785,-74.1079,138
24908,NJ,7524,40.9322,-74.1569,63
24927,MA,2568,41.4527,-70.6176,12
24932,MA,2673,41.6573,-70.2466,0
24945,MA,1259,42.0755,-73.2357,596
24946,MA,1108,42.0805,-72.5599,213
24947,MA,1057,42.0917,-72.3243,1
24953,MA,2155,42.4232,-71.1088,106
24959,MA,1339,42.608000000000004,-72.8901,586
24982,NH,3217,43.7156,-71.631,369
24985,VT,5821,44.3135,-72.1095,0
24988,ME,4955,44.6393,-70.007,0
25001,ME,4769,46.6867,-67.9874,
25003,ME,4768,46.8262,-68.8689,0
25006,ME,4766,46.8816,-68.2391,0
25007,ME,4739,47.0102,-68.6908,0
25045,LA,70533,29.8972,-92.0397,0
25046,LA,70092,29.9,-89.8927,1
25049,LA,70461,30.2355,-89.7158,2
25053,LA,70750,30.5003,-91.7661,0
25055,LA,70451,30.5484,-90.4809,1
25056,LA,70739,30.5984,-90.9705,0
25065,LA,71342,31.6048,-92.13799999999999,0
25073,NM,87937,32.5998,-107.1913,0
25078,SC,29810,32.9953,-81.3763,0
25080,SC,29812,33.2268,-81.4413,0
25082,NM,88267,33.3319,-103.4219,0
25088,SC,29554,33.698,-79.38,0
25090,SC,29518,33.7886,-79.848,0
25091,SC,29162,33.8867,-80.0109,0
25096,SC,29655,34.2649,-82.6409,0
25097,SC,29624,34.4373,-82.6251,0
25099,AR,72011,34.5119,-92.4716,0
25100,SC,29689,34.5275,-82.874,0
25101,SC,29615,34.8558,-82.2952,34
25108,AR,72364,35.2168,-90.1893,1
25115,AR,72846,35.4845,-93.3259,0
25117,AR,72088,35.5981,-92.2669,0
25126,AR,72639,36.0128,-92.4882,0
25127,NM,87715,36.0178,-105.4239,0
25130,NM,87734,36.1693,-105.07799999999999,0
25135,AR,72644,36.4248,-92.9707,0
25193,NJ,8242,39.0181,-74.889,0
25200,NJ,8225,39.364000000000004,-74.5408,17
25210,NJ,8071,39.7324,-75.1337,0
25217,NJ,8106,39.8912,-75.0739,0
25222,NJ,8048,39.9574,-74.8039,23
25225,NJ,8755,40.0098,-74.2244,12
25232,NJ,7727,40.1983,-74.16,3
25235,NJ,8628,40.2663,-74.8233,22
25240,NJ,8558,40.4135,-74.7039,13
25246,NJ,7067,40.5926,-74.3148,0
25253,NJ,7040,40.7306,-74.2696,116
25258,NJ,7070,40.8202,-74.1058,11
25262,NJ,7512,40.9039,-74.2213,240
25263,NJ,7621,40.9236,-73.9986,95
25285,MA,2719,41.6395,-70.8732,15
25288,MA,2631,41.7468,-70.0694,7
25291,MA,2780,41.9076,-71.1196,151
25295,MA,1244,42.1161,-73.2627,168
25297,MA,1535,42.2695,-72.0779,17
25299,MA,2465,42.3491,-71.2266,43
25300,MA,2472,42.37,-71.1773,159
25305,MA,1983,42.6372,-70.9426,75
25316,ME,3909,43.1675,-70.6825,16
25319,NH,3869,43.2207,-70.842,397
25321,VT,5761,43.3622,-73.1495,0
25324,NH,3256,43.6246,-71.6335,1
25326,ME,4015,43.9744,-70.5179,162
25328,ME,4553,44.0479,-69.5715,1
25329,ME,4270,44.1124,-70.5156,9
25330,ME,4853,44.1517,-68.8631,0
25331,VT,5667,44.2711,-72.3918,1
25333,VT,5482,44.3851,-73.2095,7
25348,ME,4497,45.7637,-68.0513,0
25385,LA,70072,29.836,-90.1104,3
25386,LA,70131,29.9082,-89.9612,7
25387,LA,70339,29.9237,-91.1816,0
25390,LA,70051,30.0729,-90.6311,0
25391,LA,70555,30.0812,-92.1456,0
25392,LA,70810,30.3454,-91.0831,23
25393,LA,70818,30.5425,-91.0499,4
25394,LA,70791,30.6522,-91.1557,1
25425,AR,71630,33.6235,-91.2087,0
25433,SC,29845,33.8262,-82.2049,0
25441,SC,29581,34.1985,-79.1123,0
25444,SC,29355,34.3627,-81.7638,0
25448,SC,29678,34.633,-82.9411,0
25463,AR,72916,35.2679,-94.3766,4
25474,AR,72680,35.8864,-92.32700000000001,0
25481,AR,72761,36.1702,-94.4582,0
25482,AR,72482,36.275,-91.3656,0
25483,NM,87747,36.3666,-104.4631,0
25561,NJ,8042,40.0151,-74.6623,4
25566,NJ,8501,40.1556,-74.5544,256
25573,NJ,7718,40.4208,-74.0849,26
25574,NJ,7734,40.4429,-74.1352,0
25588,NJ,7022,40.8182,-74.0024,3
25589,NJ,7074,40.8401,-74.0564,0
25595,NJ,7470,40.9481,-74.245,36
25599,NJ,7656,41.0353,-74.0422,0
25600,NJ,7645,41.053000000000004,-74.0498,6
25612,MA,2713,41.4344,-70.8757,0
25613,MA,2557,41.4366,-70.58,505
25623,MA,2771,41.8379,-71.3174,3
25629,MA,2375,42.0175,-71.1015,0
25633,MA,2332,42.0467,-70.715,1
25635,MA,2301,42.0779,-71.0422,59
25642,MA,1902,42.4708,-70.9399,4
25666,NH,3583,44.3968,-71.4648,0
25667,VT,5661,44.538000000000004,-72.6184,0
25668,ME,4496,44.6584,-68.9119,0
25670,ME,4427,44.9806,-69.0108,0
25673,ME,4637,45.1962,-67.8076,0
25710,LA,70125,29.9521,-90.1034,137
25716,LA,70755,30.5934,-91.53,0
25718,LA,70465,30.8516,-90.5198,0
25719,LA,70789,30.9318,-91.0826,0
25728,LA,71247,32.2724,-92.7218,0
25731,LA,71275,32.5134,-92.8208,0
25734,SC,29446,32.6283,-80.5454,0
25744,NM,88340,33.1784,-105.6123,0
25757,SC,29628,34.0908,-82.5647,0
25759,SC,29545,34.1624,-78.9656,0
25762,SC,29325,34.4723,-81.8427,0
25765,SC,29014,34.5446,-81.1344,0
25766,SC,29669,34.6415,-82.4166,0
25767,SC,29742,34.8697,-81.3817,0
25770,AR,72025,35.0553,-92.9982,0
25771,AR,72326,35.111999999999995,-90.9005,0
25774,AR,72801,35.2791,-93.1409,3
25788,NM,87752,36.0188,-104.6481,0
25871,NJ,8108,39.9143,-75.0618,183
25883,NJ,8850,40.4472,-74.4401,610
25892,NJ,7041,40.723,-74.3008,90
25901,NJ,7054,40.8556,-74.4022,7
25902,NJ,7004,40.8826,-74.3041,43
25906,NJ,7082,40.9264,-74.3453,
25909,NJ,7627,40.955,-73.9568,1
25928,MA,2739,41.6687,-70.8171,39
25932,MA,2745,41.6989,-70.9483,0
25940,MA,2767,41.9371,-71.0511,0
25942,MA,2762,42.0141,-71.3364,7
25946,MA,2072,42.1192,-71.1019,151
25947,MA,1097,42.1768,-72.8327,0
25948,MA,1524,42.2492,-71.9198,0
25954,MA,1915,42.5681,-70.8627,289
25958,NH,3858,42.8684,-71.0433,2
25960,NH,3044,42.9887,-71.1252,71
25962,NH,3045,43.02,-71.5698,141
25974,ME,4107,43.5887,-70.2377,0
25978,VT,5770,43.8869,-73.3204,0
25979,ME,4069,43.8992,-70.1819,0
25980,ME,4240,44.0915,-70.1681,195
25981,ME,4572,44.1098,-69.3696,0
25982,ME,4681,44.1665,-68.6565,0
25984,ME,4609,44.3852,-68.2711,4
25985,ME,4221,44.4603,-70.2998,25
25986,ME,4937,44.6357,-69.6762,0
25990,VT,5845,44.7964,-72.3002,65
25992,ME,4473,44.8865,-68.7172,1
26011,AK,99644,57.9241,-152.4222,0
26037,LA,70002,30.0105,-90.1622,49
26038,LA,70647,30.2571,-93.0187,0
26041,LA,70654,30.655,-92.8841,0
26054,NM,88044,32.1383,-106.7999,0
26055,NM,88048,32.1635,-106.6592,0
26058,LA,71045,32.3525,-93.1826,0
26060,SC,29906,32.4468,-80.7503,5
26076,SC,29576,33.5626,-79.0581,7
26083,NM,88316,33.796,-105.3188,0
26085,SC,29070,33.9176,-81.4561,0
26089,SC,29127,34.1662,-81.5123,0
26090,SC,29016,34.2024,-80.9957,1
26091,NM,88118,34.2191,-103.6716,0
26102,AR,72035,35.0788,-92.4574,11
26103,AR,72937,35.1327,-94.3967,0
26109,AR,72546,35.5789,-91.9411,0
26111,AR,72479,35.6334,-90.90299999999999,0
26116,NM,87325,36.0021,-108.6229,0
26129,NM,87410,36.8669,-107.8798,0
26183,NJ,8069,39.6994,-75.4497,
26189,NJ,8057,39.9794,-74.9412,59
26209,NJ,7072,40.8249,-74.0612,0
26211,NJ,7043,40.8442,-74.2005,152
26215,NJ,7504,40.9123,-74.1414,0
26219,NJ,7430,41.0818,-74.1862,29
26222,NJ,7419,41.1533,-74.5682,7
26247,MA,2169,42.2476,-71.0032,1200
26249,MA,2457,42.2984,-71.2684,17
26250,MA,2119,42.3241,-71.0848,38
26251,MA,1773,42.4252,-71.3104,1
26256,NH,3865,42.8403,-71.0961,9
26266,ME,4548,43.815,-69.748,0
26269,ME,4679,44.2794,-68.3326,2
26270,NH,3561,44.3318,-71.8114,61
26272,VT,5486,44.6406,-73.3108,
26274,VT,5440,44.9596,-73.2796,30
26296,AK,99591,56.581,-169.6154,0
26313,LA,70763,30.0438,-90.7416,0
26317,LA,70435,30.5578,-90.1072,0
26318,LA,70777,30.7383,-91.0701,0
26327,LA,71106,32.3856,-93.7363,6
26336,NM,88324,33.3899,-105.4391,0
26347,AR,71958,34.1126,-93.6661,0
26355,AR,72132,34.4493,-92.2056,0
26356,SC,29654,34.4655,-82.3626,0
26359,AR,72170,34.5805,-91.4198,0
26360,SC,29584,34.5815,-80.0609,0
26362,SC,29727,34.7144,-80.2682,0
26364,SC,29320,34.9586,-81.9937,6
26365,AR,72176,35.0026,-91.8321,0
26366,AR,72070,35.0091,-92.709,0
26367,SC,29368,35.0818,-81.8631,0
26374,AR,72347,35.3853,-90.9997,0
26376,AR,72956,35.4683,-94.3496,4
26379,AR,72395,35.5954,-90.0824,0
26380,NM,87505,35.6219,-105.8688,2
26383,AR,72560,35.8517,-92.0919,0
26442,NJ,8223,39.2702,-74.6571,10
26448,NJ,8360,39.4943,-75.0065,5
26457,NJ,8027,39.83,-75.2873,11
26467,NJ,8691,40.2097,-74.594,23
26470,NJ,7723,40.2503,-74.0003,67
26471,NJ,8648,40.2848,-74.7218,0
26479,NJ,8802,40.6767,-75.0242,1
26483,NJ,7014,40.8316,-74.1356,0
26486,NJ,7666,40.8899,-74.0106,0
26487,NJ,7670,40.9174,-73.9535,9
26488,NJ,7832,40.9606,-75.0574,0
26490,NJ,7416,41.11600000000001,-74.5976,49
26509,MA,2632,41.6606,-70.3475,104
26511,MA,2645,41.7042,-70.0608,138
26520,MA,1106,42.0479,-72.5718,91
26523,MA,1560,42.175,-71.6775,78
26526,MA,1243,42.3515,-73.0232,32
26539,NH,3842,42.9394,-70.8368,732
26546,VT,5739,43.34,-73.006,0
26548,VT,5062,43.4979,-72.5925,0
26549,VT,5059,43.64,-72.4262,0
26550,ME,4562,43.7876,-69.8276,0
26552,NH,3785,44.0641,-71.8944,23
26559,ME,4630,44.8373,-67.4583,18
26562,ME,4490,45.4336,-67.8557,55
26564,ME,4765,46.1535,-68.6263,0
26587,LA,70094,29.9135,-90.2081,14
26588,LA,70819,30.474,-91.01100000000001,3
26589,LA,70403,30.48,-90.4839,8
26591,LA,70570,30.5328,-92.1048,1
26594,LA,71485,31.1553,-92.5446,0
26601,LA,71030,32.193000000000005,-93.7908,0
26604,LA,71112,32.4425,-93.6361,2
26625,NM,88125,33.6852,-103.2802,0
26632,AR,71602,34.2671,-92.1431,0
26635,SC,29516,34.4376,-79.6301,0
26640,AR,72106,34.9666,-92.4821,0
26642,AR,72173,35.0999,-92.2056,0
26645,AR,72327,35.2315,-90.3332,0
26646,AR,72123,35.2587,-91.2355,0
26653,AR,72569,36.1029,-91.4452,0
26658,AR,72653,36.3424,-92.3862,0
26706,NJ,8324,39.2168,-74.9964,0
26717,NJ,8007,39.8658,-75.0539,1
26718,NJ,8054,39.9483,-74.9047,1
26725,NJ,8514,40.133,-74.4965,57
26731,NJ,8512,40.3202,-74.5266,16
26746,NJ,7935,40.7366,-74.444,0
26751,NJ,7603,40.8752,-74.0294,33
26754,NJ,7410,40.9358,-74.1177,36
26790,MA,1566,42.1024,-72.0812,21
26791,MA,1109,42.1184,-72.5488,31
26792,MA,1534,42.1404,-71.6429,9
26794,MA,2184,42.2038,-71.0022,589
26796,MA,2043,42.2168,-70.885,11
26799,MA,1702,42.2822,-71.4339,87
26804,MA,2474,42.4202,-71.1565,198
26807,MA,1906,42.468,-71.0145,9
26812,MA,1338,42.5736,-72.8214,223
26814,VT,5354,42.7623,-72.52600000000001,0
26816,NH,3458,42.869,-71.9382,0
26817,NH,3873,42.934,-71.1821,5
26827,NH,3242,43.1735,-71.8222,1
26828,VT,5251,43.2622,-73.0705,106
26834,NH,3245,43.75,-71.5878,149
26838,VT,5753,44.0001,-73.1754,0
26839,VT,5491,44.1125,-73.3088,0
26840,NH,3586,44.2203,-71.7964,1
26841,VT,5651,44.2794,-72.4883,0
26845,ME,4953,44.8602,-69.233,0
26849,ME,4481,45.2465,-69.1021,0
26861,ME,4783,47.0425,-68.1758,0
26881,LA,70582,30.1587,-91.7874,0
26887,LA,70706,30.6137,-90.9015,0
26891,LA,71405,31.4095,-92.4011,1
26912,SC,29044,33.9309,-80.6935,0
26915,SC,29569,34.0329,-78.9052,0
26919,SC,29706,34.7168,-81.2329,0
26920,AR,72360,34.7547,-90.7715,0
26924,AR,72908,35.3065,-94.4091,5
26925,AR,72923,35.3159,-94.3079,2
26932,AR,72522,35.8109,-91.4704,0
26938,AR,72565,36.2162,-91.9098,0
26940,AR,72623,36.4633,-92.3166,0
26988,NJ,8317,39.4041,-74.8283,1
26999,NJ,8005,39.7638,-74.3155,1
27003,NJ,8096,39.8266,-75.1267,29
27007,NJ,8065,40.0023,-75.0358,
27011,NJ,7701,40.3614,-74.0775,45
27014,NJ,8853,40.5293,-74.7401,4
27016,NJ,8836,40.5964,-74.5553,28
27024,NJ,7830,40.7211,-74.8074,1
27027,NJ,7945,40.7814,-74.5979,60
27034,NJ,7630,40.9749,-74.024,0
27035,NJ,7648,40.9932,-73.9509,32
27036,NJ,7481,40.9988,-74.1676,72
27052,MA,2649,41.6177,-70.4905,11
27054,MA,2746,41.6615,-70.9416,20
27055,MA,2724,41.684,-71.1794,19
27058,MA,2553,41.7133,-70.6188,24
27063,MA,2715,41.8175,-71.1506,283
27066,MA,2081,42.1465,-71.2588,61
27067,MA,2053,42.1535,-71.429,259
27069,MA,1238,42.2952,-73.2289,157
27070,MA,1266,42.308,-73.3841,744
27075,MA,1378,42.6748,-72.3458,0
27088,VT,5153,43.41,-72.6416,0
27091,NH,3249,43.5579,-71.3848,0
27092,ME,4074,43.5911,-70.3682,8
27096,VT,5055,43.7541,-72.3131,66
27097,VT,5045,43.9172,-72.1987,547
27098,VT,5038,43.9943,-72.4572,0
27105,ME,4450,44.9161,-68.928,15
27108,VT,5902,45.0085,-71.4901,1
27113,ME,4745,47.2828,-68.3917,0
27129,LA,70041,29.3729,-89.5347,0
27139,LA,70452,30.4302,-89.7873,0
27151,LA,71052,32.0094,-93.6651,0
27152,LA,71019,32.0481,-93.3101,0
27157,LA,71119,32.4845,-93.9298,0
27160,SC,29455,32.694,-80.09,4
27161,SC,29482,32.7686,-79.8355,32
27162,LA,71029,32.8398,-93.8354,0
27168,SC,29575,33.6285,-78.9735,6
27171,SC,29102,33.6451,-80.1913,0
27176,AR,71743,33.8869,-93.1178,0
27183,SC,29646,34.1346,-82.152,0
27185,SC,29571,34.1366,-79.4219,0
27189,SC,29593,34.4949,-79.8574,0
27190,SC,29594,34.6402,-79.5773,0
27193,AR,72204,34.7177,-92.3588,6
27194,SC,29605,34.7753,-82.3802,9
27195,AR,72120,34.8989,-92.241,0
27197,NM,87008,35.1457,-106.3918,1
27201,AR,72930,35.4332,-93.9725,0
27204,AR,72670,35.9728,-93.3854,0
27258,NJ,8234,39.3865,-74.6238,2
27259,NJ,8203,39.4129,-74.3797,0
27261,NJ,8008,39.6215,-74.2225,237
27266,NJ,8035,39.8792,-75.0643,18
27268,NJ,8109,39.9504,-75.0504,41
27275,NJ,8619,40.2412,-74.6961,30
27278,NJ,8831,40.3267,-74.4295,21
27285,NJ,7062,40.6316,-74.4033,0
27292,NJ,7110,40.8193,-74.1571,131
27293,NJ,7044,40.8325,-74.2432,3
27317,MA,2740,41.6379,-70.9381,4
27327,MA,2652,42.0441,-70.0947,3
27331,MA,1605,42.2895,-71.7875,17
27333,MA,2163,42.3663,-71.1209,2
27345,NH,3464,43.0792,-72.1143,161
27357,ME,4435,44.9643,-69.1354,0
27376,LA,70352,29.6851,-90.9438,0
27381,LA,70805,30.4885,-91.1594,4
27384,LA,70730,30.8163,-91.1012,0
27398,LA,71291,32.57,-92.182,0
27400,SC,29464,32.8204,-79.8564,60
27407,NM,88039,33.3488,-108.7219,0
27415,SC,29135,33.6892,-80.7873,0
27430,AR,71601,34.1772,-91.9031,0
27436,AR,72110,35.1547,-92.7755,0
27439,AR,72386,35.4522,-90.3635,0
27491,NJ,8251,39.027,-74.9274,846
27499,NJ,8361,39.4489,-74.9595,8
27501,NJ,8346,39.5631,-74.8561,2
27508,NJ,8059,39.8846,-75.0928,16
27511,NJ,8002,39.9313,-75.0254,1
27522,NJ,8837,40.5137,-74.3446,37
27523,NJ,7077,40.5541,-74.255,0
27525,NJ,7920,40.6788,-74.5628,15
27527,NJ,7205,40.696,-74.2286,4
27529,NJ,7940,40.7598,-74.4179,41
27534,NJ,7010,40.8221,-73.9879,16
27553,MA,2537,41.7295,-70.4401,34
27559,MA,1022,42.1973,-72.5427,44
27561,MA,1536,42.2324,-71.691,432
27562,MA,2124,42.2857,-71.071,380
27563,MA,2140,42.3933,-71.1332,140
27571,NH,3467,42.9693,-72.4323,0
27579,VT,5774,43.4314,-73.1901,0
27581,VT,5076,44.1506,-72.2324,0
27582,VT,5641,44.1888,-72.4729,2
27590,ME,4491,45.5707,-67.4697,0
27611,LA,70591,30.2553,-92.8389,0
27613,LA,70740,30.3398,-91.4353,0
27614,LA,70806,30.4488,-91.1247,27
27615,LA,70464,30.5396,-89.91,0
27616,LA,70714,30.5865,-91.1277,1
27631,LA,71023,32.478,-93.4068,0
27633,NM,88265,32.6204,-103.3029,0
27635,NM,88026,32.7596,-108.1574,0
27638,LA,71220,32.8648,-91.9114,0
27642,SC,29081,33.0921,-81.0424,0
27649,SC,29118,33.5705,-80.8921,0
27650,SC,29801,33.5895,-81.697,0
27656,SC,29206,34.0283,-80.9584,12
27661,AR,72042,34.2677,-91.3161,0
27662,AR,72004,34.2821,-91.7795,0
27663,AR,72353,34.3014,-91.0069,0
27664,AR,71901,34.5269,-92.9717,0
27666,SC,29720,34.741,-80.7358,0
27668,SC,29607,34.8115,-82.3313,33
27671,NM,87104,35.1034,-106.6754,41
27674,AR,72821,35.4422,-93.7235,0
27676,NM,87311,35.6101,-108.5129,0
27677,AR,72044,35.6721,-92.1713,0
27678,AR,72476,36.0518,-90.9196,1
27685,NM,87417,36.744,-108.345,0
27720,NJ,8260,38.9965,-74.8392,5
27725,NJ,8244,39.3182,-74.58800000000001,15
27726,NJ,8403,39.3192,-74.5356,12
27737,NJ,8738,40.0215,-74.062,5
27740,NJ,7720,40.2017,-74.0122,109
27746,NJ,7076,40.6328,-74.3739,824
27754,NJ,7021,40.8268,-74.28,15
27757,NJ,7607,40.9025,-74.0632,0
27758,NJ,7401,41.0331,-74.1332,95
27769,MA,2748,41.5605,-70.979,19
27770,MA,2744,41.608000000000004,-70.9127,14
27776,MA,1504,42.0399,-71.5311,20
27778,MA,2050,42.1149,-70.7147,16
27779,MA,1104,42.13399999999999,-72.5668,59
27780,MA,2186,42.2412,-71.0844,17
27781,MA,2191,42.2436,-70.9415,117
27786,MA,2478,42.396,-71.1796,0
27788,MA,1453,42.5186,-71.7614,7
27791,MA,1929,42.6346,-70.7771,131
27795,NH,3854,43.0655,-70.72,0
27806,ME,4345,44.1982,-69.7848,295
27810,ME,4640,44.5385,-68.3037,6
27837,LA,70118,29.9452,-90.1256,104
27839,LA,70644,30.7916,-92.9437,0
27842,LA,71457,31.7464,-93.09299999999999,0
27848,LA,71276,32.5757,-91.1493,0
27850,LA,71277,32.9494,-92.5572,0
27857,AR,71801,33.6442,-93.5944,0
27861,AR,71851,33.8565,-93.9424,0
27868,SC,29015,34.4397,-81.337,0
27871,SC,29369,34.8646,-82.0215,1
27876,NM,87107,35.1373,-106.64299999999999,54
27881,NM,87305,35.3839,-108.8009,0
27887,AR,72447,35.9138,-90.3307,0
27892,AR,72458,36.0726,-91.1584,0
27896,NM,87046,36.247,-106.9161,0
27940,NJ,8079,39.5433,-75.4302,0
27943,NJ,8087,39.5928,-74.3753,3
27951,NJ,8016,40.0693,-74.8296,0
27953,NJ,8554,40.1165,-74.778,7
27969,NJ,7103,40.7387,-74.1955,93
27970,NJ,7017,40.7721,-74.2071,134
27972,NJ,7003,40.81,-74.1869,0
27974,NJ,7852,40.8822,-74.6628,21
27977,NJ,7846,40.966,-74.8771,0
27981,NJ,7422,41.1816,-74.4491,1
28001,MA,2188,42.2081,-70.9575,198
28003,MA,2136,42.2554,-71.1293,214
28004,MA,2466,42.3441,-71.2481,154
28009,MA,1376,42.5954,-72.5557,3
28012,MA,1922,42.7587,-70.9145,4
28013,VT,5261,42.7823,-73.1974,44
28014,NH,3451,42.8075,-72.4986,14
28018,VT,5252,43.0668,-73.0611,0
28020,VT,5155,43.1242,-72.8944,0
28021,NH,3307,43.3254,-71.4431,376
28023,NH,3773,43.3853,-72.1994,0
28026,ME,4066,43.7727,-69.9683,186
28027,VT,5083,43.9188,-72.2681,17
28028,ME,4086,43.9615,-69.9588,9
28030,VT,5829,44.9521,-72.0703,0
28033,ME,4758,46.5543,-67.8473,4
28060,SC,29440,33.3771,-79.329,0
28062,SC,29048,33.3889,-80.2959,0
28067,SC,29112,33.6303,-81.0827,0
28068,SC,29560,33.8343,-79.7477,0
28071,SC,29544,34.0002,-79.2155,0
28075,AR,72057,34.1442,-92.3145,0
28080,SC,29638,34.3595,-82.3366,0
28081,SC,29692,34.4196,-82.2219,0
28083,SC,29645,34.5935,-82.12299999999999,1
28086,SC,29307,34.9839,-81.8312,0
28087,AR,72944,35.0286,-94.2361,0
28098,AR,72633,36.1354,-92.8719,0
28101,NM,87548,36.183,-106.1559,0
28103,AR,72635,36.3179,-92.4878,0
28135,NJ,8406,39.3457,-74.486,3
28138,NJ,8323,39.3955,-75.3662,0
28166,NJ,7304,40.7165,-74.0736,41
28170,NJ,7608,40.8537,-74.0613,22
28171,NJ,7514,40.9262,-74.1446,62
28172,NJ,7423,41.0001,-74.0974,4
28185,MA,2738,41.7091,-70.7636,2
28187,MA,2563,41.7196,-70.47800000000001,0
28198,MA,2459,42.315,-71.1917,0
28213,NH,3824,43.1174,-70.9197,662
28215,NH,3748,43.5938,-72.1139,438
28217,VT,5091,43.6402,-72.57300000000001,2
28219,ME,4021,43.7975,-70.2649,606
28220,ME,4635,44.143,-68.3448,0
28221,ME,4265,44.2844,-70.0464,0
28222,ME,4910,44.516999999999996,-69.4412,0
28223,ME,4691,44.7627,-67.251,0
28225,VT,5483,44.8819,-72.972,0
28244,LA,70354,29.4374,-90.2848,0
28245,LA,70087,29.9774,-90.3148,1
28248,LA,70785,30.5589,-90.8182,0
28256,LA,71450,31.7782,-93.4106,0
28269,AR,71836,33.7155,-94.397,0
